label,l_elbow,r_elbow,l_shoulder,r_shoulder,l_hip,r_hip,l_knee,r_knee
Bad Curl,55.73633025554249,62.73837416501798,4.2842569440503295,6.760161826626149,175.96198716990378,178.08642451714837,176.40899148283694,174.35855905228058
Bad Curl,51.57142338001619,49.03407838709665,5.578610414318031,12.688273177502753,174.14216791298722,176.01723859226666,177.6774807412762,175.56685108958916
Bad Curl,27.401560862522256,44.17554815463702,4.630052263435161,17.947592765073903,173.68174486979686,175.2829059403537,177.58493576398757,174.5266394118031
Bad Curl,22.735496222739382,38.64619297498099,13.625013667137393,16.651272037032292,175.14743054955463,175.53327807132135,177.27986495401052,173.52533282804282
Bad Curl,22.5106204137425,40.56297145314752,6.710893741138307,20.57914422267817,172.16819106031647,173.67502454305315,177.60595490682098,172.26165415097995
Bad Curl,165.23671084497957,42.32397436091954,4.750351129543571,33.12664203079164,170.0888730235369,172.7991903699423,177.07361594069792,170.3148636891683
Bad Curl,19.71820925848256,41.230703607551284,8.111283760447472,32.10808722448878,169.27827627994313,171.60770744768752,174.61485001570566,171.2758665580782
Bad Curl,13.141326557433555,42.71254306076518,6.6914245710228935,37.456971832677795,166.07040140194468,169.82537731211238,177.1144755351097,172.52337761206243
Bad Curl,16.652271585936674,49.664210984375096,35.15260478022319,53.59653552408554,167.04796434632,168.72859807420187,176.72427318743388,174.0053823419727
Bad Curl,49.41998751195624,51.12590603618756,60.249768868305324,62.4953026922321,167.44680085250613,169.1827146539716,176.17938568100269,173.67679631222794
Bad Curl,44.14120598178335,52.59684128565853,49.50574732945917,58.68407780954104,168.43026393143487,171.09037800441928,174.0919747020491,171.28214517144752
Bad Curl,7.678174623251736,41.86710146267234,13.060492350469978,43.40739337672637,168.94725691182228,171.72801390771448,176.54239138915096,171.5917416604129
Bad Curl,22.98708611182943,38.64911235713058,15.67408662601839,34.59681411165931,169.79251795155167,172.73990098756357,176.69833321086176,172.39874689386224
Bad Curl,26.662489875708484,39.51591131423984,23.272568271579924,31.768796598681156,171.42582970565562,175.12480180608452,175.58917300170629,173.54890768564192
Bad Curl,22.347240176156824,32.00302769084528,13.097319305162387,23.876823249398424,174.25803559073168,177.83421575189047,174.5356162856148,173.69190572333895
Bad Curl,27.308932233930758,34.143048705351326,16.82628289162851,23.105699139959956,173.9117823996001,177.3925916719454,177.10944131132135,175.35351179215263
Bad Curl,27.751222734097404,42.268806132154126,9.814094779396482,20.195317660226383,174.56686388367584,178.19520332395237,178.2003899322974,176.7522359406594
Bad Curl,42.662896984979014,49.78027505834802,7.7247267493865825,16.59438994155348,175.31677496690426,179.81573660341957,179.05287513548063,175.32580647176178
Bad Curl,102.68531510767079,63.655707758266125,8.429222800205421,15.44666900983709,177.0818197301954,179.0248060277762,179.14862541633923,176.1095552997846
Bad Curl,63.21881764129468,66.91170799253238,3.5689993136324034,10.471743898823552,179.43020854633627,176.20900206282866,178.31075141816567,176.78369049043698
Bad Curl,91.8210127879511,91.43068923717861,4.788140460987274,10.594739933763542,178.55650821435387,173.47157390259102,179.9835069850176,176.98606932100307
Bad Curl,97.03701368244766,106.16668829144582,2.406631574445746,9.524650234814674,177.80724304275046,174.68875202547918,177.14756454027665,177.34769398151812
Bad Curl,130.38234711282462,129.0818294515463,4.193398433149533,10.349230244027243,177.00606727614587,172.8935655587723,173.55454457376277,175.68587741079537
Bad Curl,141.58075966067182,132.61262507806478,3.858182042474897,10.468288969438152,175.07841814827995,171.30090135341,174.53495843178538,174.55590078326836
Bad Curl,151.60115768023118,150.5001691251878,0.6469279665282504,10.265808381680733,172.41935650382663,169.141251060663,173.30841184559907,173.6066374663858
Bad Curl,150.10498433223174,152.8419021873018,0.5841884392750172,8.33891086509102,171.3757546034822,169.25278139592317,171.83857298752986,170.37413198154658
Bad Curl,153.46456828837975,158.31892058381263,0.7724466529268017,9.149283148352513,169.4253090033546,169.06657328737987,173.1268166830195,170.76313402686327
Bad Curl,159.6651461159651,165.0679670233762,1.342675008754551,9.86373743467977,169.73281640153226,168.59598195398576,173.79531642663048,170.90058016475186
Bad Curl,160.96754036009298,167.42898564640814,0.2858178275338224,8.924988814612528,167.62168420887645,167.86696238558312,175.30011955131044,170.78633282316972
Bad Curl,161.26488601235766,169.76703731006657,1.125141318352765,8.479242402639164,167.81593460508518,168.26390730929407,175.45199718977167,170.87033602956257
Bad Curl,160.04886166313534,166.43226489910745,0.7802479036288658,8.847457875916646,169.5634903004337,169.31639993574288,174.31794204304828,172.93134113726512
Bad Curl,163.1596330945799,164.09991043156188,1.4277835447993612,8.940496892252169,170.21326770051854,170.8945331346317,175.67046340821076,172.5279590371675
Bad Curl,156.24012943112274,156.7551100841808,0.3280004308854775,8.630339960820534,172.84727524948173,172.1448699878313,176.80450151534083,174.65401402612366
Bad Curl,154.0333747890817,150.6319767701433,1.6015399675329334,10.160195392195444,178.7180708978456,174.70663889266314,174.30239363770318,175.23325210913814
Bad Curl,124.41402401529685,126.2303537988744,3.8408112443437123,10.925175481392598,178.24932719069503,175.1732056260489,179.95224026653958,178.62852870219342
Bad Curl,103.36804799155607,107.62041875120028,8.482334325636574,14.005388103577245,179.41862243117308,175.85530687627147,179.1731338745402,179.51258742816245
Bad Curl,77.59816334924842,88.39028510702227,5.722927832257,12.576406130733858,179.3908938362428,176.69874851684554,176.4768037066402,176.72517653517986
Bad Curl,65.89011232232865,66.16452776882838,10.716653552528763,14.18236729953004,178.30314725114852,178.92013196821122,176.59184347920166,175.3948931725318
Bad Curl,47.839348772874494,56.09616563948451,16.503715108703126,21.254826673593772,175.189706209102,179.36367902066343,177.20229406838394,175.27650995589164
Bad Curl,35.115365820380426,51.1353363704899,17.135884213075116,25.798054670711515,174.75561321491227,178.00677223508688,175.54514929671797,174.53884027261964
Bad Curl,32.529595633500755,40.78478171465347,24.455732413676163,29.26639742966192,174.50316642671143,177.1155298246336,174.75375816206937,173.21809974969952
Bad Curl,31.348843526481254,40.70369573457064,23.10791529125035,31.760755818150454,172.58899862256473,174.43253359205863,175.49631596257572,173.78591941964567
Bad Curl,31.11571698697841,46.1707970801973,29.204560773113585,40.67107002944826,171.2864474465933,173.82257070141353,175.03666672404262,173.46439096882563
Bad Curl,41.044809225498064,53.533986349265945,40.93085368207902,55.45195163509775,169.93516624374487,172.10877275620658,174.91545765148533,173.9214965990245
Bad Curl,37.838137574847856,56.67468139376165,34.05583585195771,66.46141624350658,167.5177000757203,170.63383551503637,177.06757930342542,174.33503321576532
Bad Curl,32.14990824269253,51.5245306509196,37.2803434687524,65.31789531497841,168.56592015343244,170.166932241761,174.52585615943522,172.62275201718512
Bad Curl,31.952180799724104,44.42327659191009,36.391355660442436,62.58347153757455,169.4003096022157,172.0397212920978,173.1923758017889,171.33083252185645
Bad Curl,42.77013179482247,59.244719690843006,51.050975591605116,77.25743282230854,168.98210945450222,170.39351266954876,173.50379382880584,173.74465765552347
Bad Curl,25.995387736717696,53.644005422621234,33.35890477609381,58.44067367520674,169.73348998258092,172.12605804314484,174.92892438677444,172.24845799199926
Bad Curl,34.6088603799429,46.45011808447798,30.23795542466654,49.9931275192989,169.80430971210257,172.60962727994928,174.12524631562155,173.5395654624467
Bad Curl,34.21113054079965,44.66319160071893,24.509974751282538,40.945759223144975,171.45476014121212,174.28813231898545,176.17785178149356,174.31477567830845
Bad Curl,33.418400622640036,45.86801331800887,27.026974162822516,35.07507957205071,172.54435419822414,175.54127191276615,177.04205651329508,174.3440455768488
Bad Curl,29.725557762281056,36.57347620031023,23.602240176090554,29.449303404392637,175.41803850379034,176.26999068127586,176.05345900889608,175.90311881772504
Bad Curl,30.690747390324503,39.53114092672325,15.845777370856812,24.99062523898992,176.28513958894393,177.6436298010486,177.25748200868907,178.13029457675157
Bad Curl,42.89260413252563,49.351342266711136,16.914713655686807,22.940218999548758,178.15240429721246,179.78949393838607,179.2929110972645,177.31095849618572
Bad Curl,46.91693702879677,52.65233820256857,15.369088680091894,19.87480200335175,179.91414430241204,178.08903620421046,177.63993825641032,177.86574361831646
Bad Curl,77.95286002844392,80.8451106053356,8.752552169471587,15.176877900920042,178.5088312557902,174.12323712789564,179.50936226794735,178.83345668779813
Bad Curl,84.5752090614744,95.84685205555792,7.9931599739570975,14.413908619117144,175.9148357177492,173.30554006141455,179.0616553261702,179.4420155937951
Bad Curl,99.4659882508627,113.84110067137583,7.009320589750477,15.67302289186576,173.65564525283003,170.6996540855379,176.42775234947928,176.40788753648616
Bad Curl,107.50114715935985,123.57515629832194,8.972544491311972,15.492875205123548,168.8479332734175,167.1273902290205,175.35543931529193,172.78044477352913
Bad Curl,131.4865618094364,137.99846540945578,8.999366635966284,16.6716857791651,165.68997552681643,164.5236506365822,173.82677638493635,171.08661184420444
Bad Curl,143.85726093505727,147.66821549180258,6.165229469883673,12.704563489809633,164.61411680703233,164.30810705193733,175.30182335021172,171.13144767613883
Bad Curl,149.65777482796938,151.74768835342925,6.222019940675129,12.330298598667556,164.6559779823764,163.8699586205206,176.09007261680804,170.65424050901257
Bad Curl,146.47498884837734,152.18052858484515,3.8013134414931704,10.160958713225535,163.5947393093518,162.19906071276037,174.39139791208754,171.32005403292152
Bad Curl,146.9849168555687,154.22859645990664,4.148324996580142,11.718436670830247,159.50857211252077,160.884990922704,177.52717872544946,170.91138489549772
Bad Curl,151.51190248743535,156.7582226796819,6.987404362020644,13.060970122483257,160.91747216597813,160.46100760183165,171.35208092761766,169.66598959331515
Bad Curl,147.55810480685844,155.9675054692467,4.964813868684832,12.777400110544075,160.3826609907918,159.0781647609591,171.26916589495468,170.88859952267492
Bad Curl,153.27458991759707,156.88565341202312,6.471433568238328,13.276247441669145,158.75828744466452,159.94622889791466,177.72600278574333,170.88369345355585
Bad Curl,146.3662632626788,152.66082403647584,4.04042390902433,10.909213943495633,159.5124206431019,160.8267568487761,176.63825756023672,169.80495918673554
Bad Curl,147.51625295493974,150.25302046158498,2.289323745715871,10.49035455776685,164.02536481064692,161.50727148149406,173.44754025700547,172.61105139258035
Bad Curl,144.36991295959433,146.2287334343249,4.967951236519174,11.271834824220045,165.96987461518916,164.10172004447378,174.67221463488414,172.63820052304527
Bad Curl,146.9555894063569,141.7174345175617,3.083737100470063,12.665389578095645,166.49619360596125,165.3353130310834,178.3921815301119,176.14522991624483
Bad Curl,110.78039779800626,120.87108131601244,5.27921650717992,14.3251062943011,173.56151979072118,170.88189599792193,177.4749436739629,176.53142582686394
Bad Curl,113.73882377567888,107.95776553693882,2.995668326366295,14.463914034190477,177.5613450729617,174.1158263220828,178.87062122465986,178.41433884004843
Bad Curl,87.65592992626762,85.7561486963639,6.119025816578218,14.922813099775556,178.8248781108142,175.6508097317881,179.30667907602998,179.19198119369483
Bad Curl,81.41498562258434,61.60412491202098,6.881190375425832,17.33319743329742,179.3021314650562,176.32520730583008,179.48390918632035,177.538067356432
Bad Curl,35.24985148954415,51.57147444765747,13.922221555205898,22.84462618586649,178.35003028130043,178.58760971126065,178.4653098390173,177.14150509296465
Bad Curl,25.925679320740013,44.239071767843896,15.07331599404053,26.410008834506538,178.1136333549843,179.52289446031097,176.59783513260146,177.20653386725206
Bad Curl,21.976919260631288,43.34271566940821,15.658222155567605,32.19023661165239,175.11419131115824,178.72325968305614,177.95878666715276,176.0635215216501
Bad Curl,27.73740290550473,45.35241459399469,11.87331222349384,21.229714753093344,173.95897263753398,177.27739061357374,176.11846909010393,175.9967755416401
Bad Curl,32.682336784304624,51.01421620902539,29.806043839726545,51.64146089635955,173.06527474971028,176.03856067299472,177.73426836530683,175.7698660946516
Bad Curl,16.507509107533092,40.36259044157178,18.065811043807724,40.70664194513758,172.53181256112327,174.32387356547892,176.53125713873538,175.66346304303934
Bad Curl,21.730170725498677,44.39380691148729,25.18951076472844,42.64378381575764,171.91946704667245,173.65213931338863,176.72549866517616,174.7349257397824
Bad Curl,20.32183209147012,40.19384438397117,24.66852094413592,45.722192153479746,171.97540638627953,173.11996211114493,176.1086058490264,174.80058895006638
Bad Curl,30.251205373205966,44.92502163904711,33.801607657880275,49.16277061346228,171.3845499776175,173.84959400416915,175.50480339151707,173.73973505622888
Bad Curl,20.63548235664351,46.722585885528254,19.822400026353822,50.635540897744946,172.83359966695033,174.05513368131213,175.2923694561517,175.33338857847824
Bad Curl,24.713094259539606,40.268018730225826,19.579903089004226,38.26602430863492,172.4970315710949,175.29144103250158,175.56954209849795,175.47111652377103
Bad Curl,24.88069189086119,51.93635455602106,12.221448878780635,32.78358286418438,173.13371141723542,176.56083631493394,176.7554377674623,175.54082506456962
Bad Curl,27.795608358519363,43.219132394511725,16.418734141001817,28.883059701103022,173.586877239328,176.2347665236095,178.1325728629413,177.58260814217113
Bad Curl,36.29569760209215,47.481566643920125,16.84004766944809,24.982184670827422,174.22319173923532,176.64733783845568,177.88334058586042,177.11869158248476
Bad Curl,72.20511975508572,59.89857196709349,11.074361323372687,24.69818420009181,176.22438614479577,178.67597041975387,178.82934999526285,178.11487072976706
Bad Curl,58.70127516646998,68.01197073946874,14.373655319772556,22.062760395339833,177.83243875664357,179.71836176691576,176.42436319188616,177.99384863996707
Bad Curl,85.63442319442926,99.0177842614648,11.063015981094965,18.220215956605887,179.5200733817646,179.26299196533992,178.41804147430835,179.5118982094079
Bad Curl,96.59822482935252,107.98424603378906,9.449970962407978,15.457208613148804,179.8240735092587,177.29734040913763,178.90321341703805,179.12101350595216
Bad Curl,126.41604183773426,123.54006618205489,10.929486223584252,15.327394382113736,179.12662636716198,175.93913897937693,177.65608575111398,177.81684125168982
Bad Curl,135.84370104579372,141.9377506039697,7.984094623205407,13.917472432592348,179.4834109438743,176.2035144308212,177.19323592998848,177.1228839008639
Bad Curl,149.79119292589334,150.90771723789743,5.895868291900531,12.017472801970356,178.19675385746717,175.82025952848073,176.97340824545802,176.4436428230472
Bad Curl,158.2042546042799,161.5515654934611,5.797490951403018,11.60598851603382,178.4580082168877,176.78821492506376,175.87784072690937,174.03505072954775
Bad Curl,161.99787828802567,164.1663202963385,4.352309661872823,11.993878623042605,179.83456756784997,176.0995710729642,174.66188402851964,174.27912565453192
Bad Curl,163.9993111344962,168.89777088888428,1.1291623776654116,10.977313382998007,176.9979661045277,176.07434082874096,176.39392612155572,174.0309094230709
Bad Curl,167.0387591511399,172.74320421728765,1.0351203737890942,10.287935202984297,177.68455114585217,175.05959075357697,176.8292827362735,175.7634866165535
Bad Curl,169.74175162484346,173.3002204693663,1.9884655021327318,9.291304880531383,176.84650093428235,175.0087461511798,176.6445147419645,175.4893649236399
Bad Curl,169.9407309810077,174.2068451735524,1.211112663736696,8.339745153523975,176.00108769082786,175.78591841919524,178.2818344974769,175.37410186918916
Bad Curl,168.96360446923867,172.25206349043634,1.312784988268806,8.017890959920269,177.08326751422373,176.03915081623424,177.20274114684878,174.72654959872654
Bad Curl,165.49668382307115,173.102579344168,0.36681445316599076,10.134033492326214,176.91669419172393,175.64129104395698,177.21441878446268,174.9766734229456
Bad Curl,163.8010646790825,166.54480576553127,1.7004600587352863,10.619254120362307,178.03449929058502,176.3996909512817,177.34828520557198,173.54689251687654
Bad Curl,162.3806820802573,162.05783786908356,3.685320706476796,10.765430702141566,179.8632476935832,177.90283749614892,177.34076116170226,175.47728888606292
Bad Curl,149.9932930388276,152.47631514793042,4.494441969382945,10.701894072153202,179.42856725683563,175.31227106565714,178.52882311791453,179.58840102520506
Bad Curl,124.38465278602241,137.9625482973476,9.80169933335269,14.41484976918932,179.591855761326,177.057829811938,177.3474938917795,178.5912967467338
Bad Curl,102.73713791325095,119.96593537982719,10.119388093759449,17.11874940622302,179.26402978265398,176.8443401606919,179.672508974641,179.7441001523845
Bad Curl,106.17810246906876,106.50356919155439,4.799297793426515,17.95747523475578,176.2923383966319,179.56213675153006,179.43441650844107,179.97035313352367
Bad Curl,66.37372696049187,65.61093094464059,11.612641026362322,26.924741329685915,175.97010851989214,179.9895545508613,179.39926394999006,178.53242774106943
Bad Curl,47.6737473460124,53.83164509374147,10.501462854856651,27.30801787888016,176.17694641338483,179.04996387460213,179.94700871354837,179.01077497011298
Bad Curl,34.71756524655593,48.93422967673486,18.717431551203383,30.718954559933277,174.5453788823701,178.40582446324655,178.96307461672578,178.09037347306727
Bad Curl,33.060404085489154,43.035898232194555,19.24311631150358,35.035909036766476,175.14170962079487,177.84322068234593,178.2140959977797,178.14490183403805
Bad Curl,27.474444922743096,45.0313743341893,19.80492902234233,30.053073383233365,172.64342025452956,175.97773658793656,177.8131121829999,176.95769212567234
Bad Curl,30.58703667895222,39.6616059008778,28.265715870090162,37.01978054864841,173.9052268623558,175.3696600873708,177.8662373001497,176.88155883605634
Bad Curl,25.97069201712453,50.599351978239724,29.258129368004017,59.75406664260134,173.89379776768342,175.56410111232364,176.76586584044952,176.5847938104321
Bad Curl,28.63153031838114,55.571255051350164,31.294741071719965,69.65327834328325,172.01733645741797,174.12175163151144,177.47918014901379,178.54032546642384
Bad Curl,37.39830360914089,58.69801925375708,45.86646547185231,88.70598574240769,172.94006910173425,175.33605910397915,175.78676711823732,176.57768572996892
Bad Curl,36.38334263006606,55.13088422347789,44.5658340412726,87.64458076609105,171.96532646706163,175.47581693764081,175.94922190287875,176.09588410785673
Bad Curl,39.71842968287777,55.49107514882155,45.523500382116936,74.65347883904383,171.77330045631084,174.72142495231122,175.83575649133616,176.4389611314859
Bad Curl,36.33500376028444,56.492726105218026,46.948509915620654,89.37970289183946,170.79301933968844,175.1411008335238,177.5335378880351,175.81996672772223
Bad Curl,42.49188637887075,55.038563674831494,50.339658890530934,72.7532454753989,173.36466823631358,176.19224133608,176.70069563187482,176.165303770627
Bad Curl,23.517357511461555,32.28842424727061,11.194370991983714,33.45827006988231,172.36737671107122,175.8542816196147,175.54246202810015,176.5586052741524
Bad Curl,21.339718507966833,46.818106481842285,25.023932380885313,56.15889987523077,173.56036132028242,174.3931207270257,176.55872919298943,176.93513448845934
Bad Curl,28.154489687161963,41.838134707814596,27.009781656058838,39.61343957611515,173.35613660378164,176.24836166243415,175.9506065400325,177.47528943458215
Bad Curl,26.502369238996025,40.198848090759654,22.88410128109456,33.666512155603435,173.760615988605,176.38327465055644,179.45387076624613,179.40162905057713
Bad Curl,28.03797509329957,39.44405554291864,16.55245268552644,25.888449300266643,173.85253465268553,176.34371055810064,179.94323008000325,179.5406521048778
Bad Curl,39.05661048866467,48.14423995128158,15.778579247665903,22.20038559475976,175.4118496765897,177.09813702773343,178.5589092646887,178.54480077364946
Bad Curl,71.8324810924703,73.67620452395413,10.179789984514235,16.582813520682375,173.55825134206776,178.09064299262644,179.91252605066236,177.9714491010499
Bad Curl,98.7273943078892,97.21410019193745,5.229500848206277,13.526489002941984,178.5204714667914,178.84621119991544,176.0593792030968,177.6692514811032
Bad Curl,102.76327277889919,115.16991401958084,8.018958333760652,12.746524079762743,179.16341365656027,178.4268053030458,178.20042232981558,179.18819395623422
Bad Curl,116.38947293535027,137.73223650459545,4.0196898544040796,9.47614879224221,179.58058411348665,177.15312456849978,177.99954525689066,178.50422892338275
Bad Curl,142.3524687484293,144.15647010915066,3.6883120563846994,8.073786607952293,178.9806209835917,177.0085168214159,179.14581416794096,178.08206709624923
Bad Curl,146.82926011576447,154.41980647239933,3.26627920728631,9.228127037723844,177.29161570809558,176.50484572997254,179.65802085919069,175.95373405936434
Bad Curl,156.498432189392,158.1773002002759,3.1440842814235435,7.147205042977212,178.28092680712834,177.18398296105607,177.3275846241367,174.68352820980064
Bad Curl,164.40011416764662,165.0972919521937,2.7692219227258748,8.298975837296297,178.0431957253133,177.2576291376097,176.1958476401603,173.01905584735843
Bad Curl,165.50180351567045,168.7020320179133,0.6200349160150727,7.537148370065294,178.17074788113771,176.9519620080528,174.8386882090206,173.04586492749544
Bad Curl,172.13872330418891,171.37797632252534,2.801315424649608,7.291043085461677,177.63262887579404,176.6140145051217,175.6307110747322,173.9807917806172
Bad Curl,167.7840546555311,170.98455342256887,0.608661654880431,6.362886867031685,177.6794181279852,177.1880839582811,176.76503014289185,174.60430528038535
Bad Curl,166.95759160251006,169.1240069672097,0.19515488150444335,6.796585964179953,179.3078029154549,177.44601499677222,176.48366274050272,174.74974310995145
Bad Curl,158.8646528197666,166.4665830012702,0.7949625803705871,8.001365656877873,179.75877517396646,177.2512451872773,176.01102041489563,175.69781632158555
Bad Curl,158.88932077291275,161.47042739740957,2.80414516612221,8.469133496065187,178.38217527474933,177.35155677770004,176.75716832260687,176.71514252959918
Bad Curl,152.77042096568056,154.62824362634663,4.504094112759472,9.007459720233213,178.29940546630797,178.08807117994618,177.20247579845406,177.62988448037777
Bad Curl,129.43025361291177,135.66355261474607,7.4492599262956904,13.042549546774493,177.43725696569626,178.23861728733522,179.29046832923956,179.23571023247368
Bad Curl,103.98996976409897,105.79644394158963,8.439432331222394,15.395484539008617,178.35582974007787,178.51521656529786,178.54985558516228,179.681839254909
Bad Curl,91.70444942303614,98.9617462710632,7.276939979902728,16.10721265242429,176.2164618077728,179.88493601586882,179.80975475322202,179.77987791954035
Bad Curl,73.58551267953146,71.69588001381989,17.102277083890744,23.46002410606086,176.13376300472643,179.432756867725,179.7811191213909,179.81114686982556
Bad Curl,56.48125814319302,58.201496942909166,13.426166022937114,31.648532100069527,176.0468619585753,179.43009351183085,179.9775912514798,179.18698362279858
Bad Curl,33.91206831967357,48.50620327104078,19.025481091896868,31.142129418344,176.8092998551453,179.28209730234096,178.13409155433948,179.11579829279458
Bad Curl,30.321714010675475,44.7735405533981,23.973696735284797,38.31526480461779,176.26458356966657,179.852421211277,178.9413298079129,178.7789821087894
Bad Curl,30.11066780765821,63.720974275110166,29.798657852588327,67.62727538735888,175.73797273179667,179.39251232245024,179.23436572888878,178.94491092201892
Bad Curl,47.4676382523107,70.11182890482834,48.586330749594424,82.81723490359325,174.636050752611,177.5893769896597,179.52120611011,179.59374598074098
Bad Curl,35.56121940910382,65.82265785076113,40.91193068860546,83.13287957834663,175.57543299602057,178.00845442162054,177.77886287010884,179.68694362173449
Bad Curl,79.968614801218,85.29705428385688,94.69056992481558,112.78747566453555,174.75443678939962,178.5860085375153,177.67830049014376,179.27279317222826
Bad Curl,91.43633170327303,108.88228604565583,130.41679641182392,146.38889610095828,175.83076674193993,179.0124203939717,176.15725092011127,178.6229342689956
Bad Curl,99.77428315015652,120.37723671492571,137.29269361986167,153.84632284545904,175.77643580092453,179.021038872477,178.97308914586833,179.32538847904664
Bad Curl,101.22926177911017,95.47368577419462,137.71867203651985,149.57877073747443,175.88734331285886,178.169826077608,176.79153639799276,179.61594280315836
Bad Curl,93.77136178287446,95.99547265340027,132.07303648967596,148.70648505139698,177.42838408541678,178.5379366278755,176.29359341199918,178.55488616210852
Bad Curl,60.67940608459371,75.49817749440119,68.14243610501016,88.25060080793958,174.8834262388396,178.4300364087705,177.68535329120135,178.45761233896528
Bad Curl,30.50964368305147,81.85773062583814,36.31936683705399,96.83645974813578,173.74118808703508,178.0871534086209,179.58344171105065,178.51105522015496
Bad Curl,37.10800763117512,65.88135821136976,42.04357921402228,73.36743657733453,174.5847777331878,177.84613784700042,179.75788466017318,178.615820327846
Bad Curl,28.366535157724627,50.440260337972425,25.66544052422148,54.8778181215913,173.02742042387524,177.22435490255907,178.98360150865958,179.87746758505284
Bad Curl,33.191306352366006,40.16790361818391,30.087514384139165,39.614848675321134,176.0022968554396,179.37371369861413,179.01688818437722,179.32157210439598
Bad Curl,27.86730271395115,40.39072716673921,17.725872787403365,27.08876038578542,175.98709966573728,178.57753006216043,178.93779912215572,179.91725611521267
Bad Curl,38.35109206070427,49.35874601210114,14.223109930118559,24.085565874207372,175.8859195292004,178.93286682846184,179.3084355397763,179.4028301043315
Bad Curl,56.36798100706567,59.42431056443916,15.46467245374136,21.623972428288223,177.72204120468083,179.72354052230816,178.83765238657733,178.61705275781202
Bad Curl,79.31551853216862,76.58617758679387,8.828349422861255,13.926469575449152,178.34394164085168,178.8403006123282,176.73364730792392,178.63040041062058
Bad Curl,92.0104805102861,102.70509662124215,8.990695008372404,12.410611934797236,179.3070909909344,178.39337247192037,178.6158056410959,179.13423190652844
Bad Curl,112.88235497901088,125.04813276281709,4.508105685595456,8.855837396336003,179.84207881317093,178.24063737095764,179.6275931685576,178.392305300686
Bad Curl,120.21614713481635,138.25593991670488,3.7642443439297844,8.768656036460243,179.36487951097348,178.22103404810477,177.3710340622826,177.011562477636
Bad Curl,139.67861258562309,147.6649482382427,2.616632667019674,7.624877555079735,178.53652443154945,177.06348147192185,175.63048867314387,174.23184071993361
Bad Curl,149.625905399461,150.953831349493,2.846307171173831,8.407886931534733,179.65753711754826,177.5250987347198,174.67827166966674,173.95280850649965
Bad Curl,154.41909537743746,157.63700151124758,2.5004194750152693,7.8765688926257855,176.58273897376716,175.68394302083559,175.41247302496188,174.4866569875074
Bad Curl,160.9582282917837,162.19346269194037,2.4406345913441982,8.078475095195191,174.08437368205202,174.23167692036318,176.41003707146103,173.75084569172614
Bad Curl,164.3370358750576,165.31463628815143,2.4282222004579896,7.875102744154356,173.167008944631,172.67333723668915,175.57559852181225,173.59695698848768
Bad Curl,163.5930121611264,166.11645415681127,1.9347269880532347,7.376780001631983,171.24543341984483,172.20928033129067,179.18043782835488,173.40387391615852
Bad Curl,167.4117940353807,166.17025897333937,1.3395417505002953,6.307421452985012,171.5015561083191,172.47735522081388,178.75782131690733,172.66996511852054
Bad Curl,162.4685419696334,164.27443382158947,0.6314717045206613,6.0087897485934185,171.77103290538003,173.4769735685448,176.90901132141045,172.82065902031837
Bad Curl,161.91419319193872,159.89512105872927,0.7495286240995288,5.0815392747429735,173.99330334926213,174.37695155530082,176.3130253733122,173.17649389791939
Bad Curl,153.11586393584759,157.36791087443177,0.13573362475177803,5.991315202594609,177.06087876608902,174.93796656369906,176.10026242530438,173.9449290992653
Bad Curl,145.4862820275698,148.96703050630586,1.6578964072706373,7.745984877014085,178.49061177205724,176.55069970647853,176.7945783171969,174.94899612295146
Bad Curl,111.16930014936456,137.5179938616259,3.2541951488890914,6.916403196790157,179.3713467118965,178.7059996640641,177.65335626331742,174.7356690529779
Bad Curl,96.17826547346152,107.32552188853762,4.332007019603726,10.851293180741276,179.35725044284007,178.55804808443008,178.99435032024516,178.3389881648634
Bad Curl,79.09314577871054,87.54048229504205,6.844524285288231,13.47478649905975,177.98953899888986,179.39957700560632,179.0197924740248,179.4441667380973
Bad Curl,61.30294497792575,62.824090523059844,20.257282483394,24.991767764507586,177.39179752911687,179.54824325483492,176.45556108517658,177.3723833619508
Bad Curl,43.55519560285667,46.260143767561686,19.034789928596137,27.62813389541863,175.85949216416634,178.0165235336181,177.50880941224702,177.94791077425828
Bad Curl,43.75901078546814,49.169354949133734,33.811816416504385,40.95701143503567,176.00505876913627,176.9745881462257,177.41925327824507,178.04412486435635
Bad Curl,56.92839011521309,70.5521871723209,57.52919069356291,74.01326953462058,176.41712007138779,176.92729801630878,173.8729068569299,176.0235066990019
Bad Curl,58.06668656815419,80.09220270849727,61.04641812882309,87.02907907888616,173.79825844397553,174.43413106264032,175.24559460748134,177.02057391546495
Bad Curl,75.00546613035459,85.10162551794929,83.86552160132298,103.20946922155044,170.7945901440929,172.80731066197424,176.8047024821476,176.28031240412108
Bad Curl,63.795057308723244,83.02558345383966,74.63262893159042,104.92186684534681,172.64265840914933,173.8691402488111,175.3159887589909,174.93688719105734
Bad Curl,74.77704968528695,90.62175283329907,97.86498873019747,126.5904700098789,170.89459037167742,172.61219340852327,176.09304261464536,174.28881174787202
Bad Curl,71.03759047802197,54.62061063341241,90.92271253233994,123.17067152122274,171.5861573082991,173.64078397736256,174.61519236337554,173.46518052055245
Bad Curl,87.55648628154137,71.00291349388363,133.8881851727499,136.43337112607082,169.85161148107534,172.9043655716217,175.8726889388407,172.75460661709127
